,train_score_1,test_score_1,train_score_2,test_score_2,train_score_3,test_score_3,train_score_4,test_score_4,train_score_5,test_score_5,train_score_6,test_score_6,train_score_7,test_score_7,train_score_8,test_score_8,train_score_9,test_score_9,train_score_10,test_score_10,train_score_11,test_score_11,train_score_12,test_score_12,train_score_13,test_score_13,train_score_14,test_score_14,train_score_15,test_score_15,train_score_16,test_score_16,train_score_17,test_score_17,train_score_18,test_score_18,train_score_19,test_score_19,train_score_20,test_score_20,train_score_21,test_score_21,train_score_22,test_score_22,train_score_23,test_score_23,train_score_24,test_score_24,train_score_25,test_score_25,train_score_26,test_score_26,train_score_27,test_score_27,train_score_28,test_score_28,train_score_29,test_score_29,train_score_30,test_score_30,train_score_31,test_score_31,train_score_32,test_score_32,train_score_33,test_score_33,train_score_34,test_score_34,train_score_35,test_score_35,train_score_36,test_score_36,train_score_37,test_score_37,train_score_38,test_score_38,train_score_39,test_score_39,train_score_40,test_score_40,train_score_41,test_score_41,train_score_42,test_score_42,train_score_43,test_score_43,train_score_44,test_score_44,train_score_45,test_score_45,train_score_46,test_score_46,train_score_47,test_score_47,train_score_48,test_score_48,train_score_49,test_score_49,train_score_50,test_score_50
0,63.5905791071718,64.83679369646256,63.677925244832984,64.82588027375351,63.79524300708609,64.11183706774398,63.87153469080621,63.99809695619338,63.8033643106295,64.75411195512977,64.1119839186389,64.07112925234549,64.08800519079143,64.03433311902195,64.15970460499418,63.869777112244996,64.14344897186741,64.07548259188388,64.19821309957656,64.3115946123194,64.06066641876025,64.77153571582451,64.00349012693282,65.05101489753918,63.950447048643966,64.91454369237374,64.26916417405133,65.09103870884977,64.19643175383047,65.25524036351278,64.15988212202463,65.30503758925585,64.48868622080785,65.4362366501052,64.4677406187163,65.68507599521756,64.81279830902066,65.81496384153436,64.90504867969875,65.89276775445833,65.00757439710628,65.69006133441262,65.222489094518,65.97339830442078,65.49952445087948,65.8752781695862,65.5441609800483,65.62953146054083,65.53217385849436,66.11634020519935,65.59663027416775,66.06796543697848,65.4416716778146,66.35112040380191,65.37300861097172,66.49445738132827,65.37624762061223,66.75153905327939,65.22080134841605,66.76676464623348,65.13299589740161,66.89033866042661,65.19987275102764,66.2870110978927,65.29959288126359,66.2562354105237,65.45537217244515,66.10824118418137,65.50865440144577,66.5041199252697,65.38057200982958,66.14140908229412,65.77833252211401,65.6910207035839,65.64326450652884,65.3245230463424,65.78936392274645,65.62816676361537,65.67477138891132,65.15314564988859,65.90098071083847,65.34789708871482,66.01711036618951,64.83526605981024,66.00236990021409,64.81995463051291,66.06069431047072,64.71502350359908,66.26232811458952,64.56866968728421,66.33920797741402,65.1444125518022,66.2267279177227,65.20499935466964,66.10734643986832,66.1752732858986,65.89481343583763,66.05191566901962,65.91381039061423,66.41736433914568
1,64.40307720197292,64.60385576159017,64.33157712058458,64.4915370516433,64.68220286718102,64.12176250762857,64.64771064830644,63.85402817721774,64.48153649819947,63.74337986251491,64.77311587560088,63.695741462273,65.02130092578233,63.62182019310446,65.03816791969429,63.723112269513884,65.24835920915821,63.15726139510669,65.06400034749404,62.90031840010386,65.21253360154982,62.47863364806303,64.88905141115893,62.583943882824514,65.08458446953735,62.76502321279662,64.95382950965423,62.78794924181347,64.76068974621595,63.14127951877192,64.92073765076036,63.09189199310485,64.65895118217959,63.58231250561846,64.5540499255603,63.97246250091186,64.52691807718728,64.00743738623247,64.7678319159845,64.26205972368078,64.70696810582967,63.9061940049152,64.71052857125859,64.35368486632622,64.684036331491,64.50864777463853,64.8782186373592,63.94326706491692,65.04471161075209,64.29940479865496,65.23035827528537,64.12602267636692,65.33900537730091,63.678225101505326,65.41827648072021,63.58160370693226,65.74215843187781,63.0872947778154,65.45336017349338,63.243472857791204,65.63725120727602,63.065822922695055,65.54766981563291,62.895358556726144,65.70667649886626,63.02718069384513,65.57960683992228,63.54064628379886,65.46424786123421,63.413356819167404,65.40573240749501,63.8677522549928,65.52137051774514,63.81215990311271,65.50999392003402,64.45661858244038,65.59055517518475,64.28616130713988,65.64571469120051,63.895849830348695,65.5874458434745,63.916234723859255,65.54363240598089,63.848996423683914,65.78621681337353,64.07961664205204,65.75085184582939,64.1403323954694,65.75627916958739,64.14856901553792,65.65740415673307,64.86659409806394,65.8750834172606,64.62622705505318,65.97954033993267,64.21760472805762,65.78330042654419,64.58889317599366,65.86115832559824,64.65803984116462
2,65.23738944307236,62.78731885076673,65.16702570394206,63.3960375974043,65.06254517064166,63.84050672895871,64.64947917762412,64.7339084476934,64.53075681753465,64.95706542347338,64.23546592508619,65.82864755929127,64.20677306017231,65.56050409265326,63.9998201012858,66.19677861197167,63.98416585385907,66.44366075976792,64.0681308823633,66.5030286455462,64.09489052968812,66.66466860371412,64.07751715377704,66.54174137148983,64.15595453564649,66.67803579302654,64.26215680427826,66.67064835768885,64.16669353035252,67.07380425383465,64.40867403291563,66.46185566163366,64.46976457809482,66.74722971692543,64.47049739825174,66.1563812751725,64.30794802811329,66.40721461259743,64.55454686589545,66.33412912558981,64.66098383369723,66.20087774898495,64.31802755762187,67.08092763087616,64.35161117611828,66.85144854750118,64.51211771193,66.67028628964856,64.53854411446292,67.1416845571594,64.5803499673883,66.73037777790947,64.6013735196449,66.85657822808722,65.12410943084069,66.14684899990067,65.12407480170731,65.68572466239969,65.16678069957172,65.72104021103395,65.44551404264085,64.97994541935681,65.4164067829571,65.08597340576763,65.74313358200686,64.59155248902279,65.90631436154914,64.90626947604223,65.83066352720343,64.58267957196153,65.7483759837552,64.66210362023368,65.82779666496319,64.70235116297519,65.71500086372471,65.38262684820468,65.56200867501927,65.36083097728545,65.64425670015193,65.70335659121706,65.45581499604494,65.46821887300705,65.35619533359382,65.80775303221566,65.06760495097481,66.06419986611711,64.79884643061921,66.20326271533148,64.70788269890195,66.91636339244349,64.5498693173437,66.81521378566492,64.26695631142779,67.34395725032111,64.31201122096276,67.39473634843092,64.3235382854996,67.48798496914546,64.47778564266963,67.2137009904179
3,64.87931726761639,63.469760682734965,65.05768712538082,62.74791750281394,64.9549327808742,62.9491332850045,65.05287066293087,63.07922371866018,64.94074680280993,62.93997655071709,65.12049155887365,63.57141340938433,64.89451515535619,63.42303703318801,64.69241846220001,63.96352744644157,64.6444991704217,63.916121060277064,64.70685531338823,64.46679154229564,64.68412870398772,64.65174285753571,64.78005313695338,65.12797050573774,64.95316586644678,65.43873963455235,64.86682608054716,65.89846312998803,65.01517508313279,65.66451406873544,64.84407372345603,65.97049624189114,64.92334830940646,66.03624396446934,64.90823141917109,66.13150546287638,64.85410532070861,66.43241919751496,65.02713347448126,66.13546716285516,65.01197987619939,66.23643159568238,65.02569328547135,66.39343251612775,65.12988042860677,66.16176570776797,65.03105932262041,66.19150532656914,65.14679541946155,66.27062275871778,65.10673701705574,66.56601678721479,64.93344330988204,67.1154654957753,64.99738466135692,67.19117500500667,64.8260624590021,67.16487364562113,64.82406977644641,67.4329299597463,64.79739838526214,67.53013675833698,64.56758073579282,67.68558794048417,64.52011786240966,67.62054547652147,64.47570601489387,67.68976641041493,64.73511607595043,67.59216432810882,64.67980162601161,67.42566631233079,64.80488674688743,66.83886105083512,64.92154083585682,66.65213052528797,64.81854056767767,66.32518787142708,64.89882323157711,66.05357211302584,65.1893454423886,65.28967301068279,65.34608731632409,65.25696970117235,65.41853679166083,65.34690848761475,65.21666277753523,65.9011994536494,65.38201575488837,65.53514457394263,65.21362632658061,66.00868576161753,65.26318653268535,66.03540077878128,65.27003010403838,66.42471270983364,65.33675777077441,65.93051658833753,65.46786195967053,66.15392209556906
4,65.30861791513121,63.857101656977854,65.48228856889213,63.594476375916166,65.29938621498292,63.713957578219166,65.27134054006477,63.8384360756746,65.10088341572985,64.05182635623093,65.08730341817893,63.95290832160674,65.15983065280007,64.05183606806894,64.85383474430353,64.01714091512027,64.83908928976888,64.3454016355984,65.0358417999565,63.83644195720942,64.72936627578851,64.58573311616065,64.9956617131745,64.10945394635785,64.68752259552338,64.6829344415083,64.7980872822013,64.95943801178464,64.7498179908471,64.54187450903774,64.56277292706591,64.8462657806089,64.66121626918344,64.88344674530356,64.5824898802087,65.0125484951722,64.60711728754096,65.16149429704112,64.6634584898194,65.16373144618295,64.76815190082978,65.22201989066417,64.55446743722463,65.56360171353083,64.9144366973834,65.26942146947705,64.72380419541578,65.46486702704094,64.78726698496038,65.31339243403596,64.96774932201753,64.97115045093958,64.85620455436032,64.99929641959025,64.87579427650242,64.95720453855809,64.96398371419727,64.82446801564434,64.89157748726352,64.39815172429505,64.85976328271933,64.17610750453554,65.15224819480697,63.80832194441937,65.25056210218837,63.05934656008336,65.17943622519022,63.15318214829373,65.1037071255662,63.395491967367875,65.12371671311809,63.741886595463804,65.3659536648588,63.3667786177151,65.55118145614449,63.294842256441605,65.57600557208765,63.84357213556555,65.59460115210501,64.039635212807,65.66327821846993,64.2072853410954,65.68599032419439,64.39656527662595,65.68773511983619,64.77264088089076,65.55779761240152,64.79428031677264,65.37916046436831,65.35407228700619,65.47099653700485,65.17808042846113,65.4470706283002,65.33162936297714,65.20996656195194,65.74493887755702,65.302167413978,65.41090626753973,65.11567340718072,65.79856974869199
5,64.76791677678187,65.27671077383725,64.57823900624298,65.61667529917385,64.45696244707263,65.87603626284225,64.34339110434665,65.74054452209309,64.08001663845474,66.33391717793312,64.01862334889074,66.91665308514015,63.79588886650652,66.73632986492979,63.813241782901535,66.96162990908502,63.74972554586968,66.95214970084892,63.59014032348347,67.02426400742124,63.73452389048153,66.572670826016,63.915455545986546,66.30875258505135,64.01885388534674,66.17615459043768,64.33900104585076,65.76080680115606,64.56246105974866,65.16849378123987,64.76831570345361,64.8943439372903,64.99720075369179,64.64052122007237,65.29481534879324,64.09469828370452,65.31132488700683,64.334551444301,65.43993192314797,64.0582124032351,65.4531922472127,63.998922583487655,65.70711780867221,64.04799189326631,65.6613897244652,64.08806124464235,66.09528226996161,63.81702996342907,66.17514928831008,63.819877066480494,66.21049818892844,63.897069027509545,66.0844016729849,63.53015074592028,66.27785317049697,63.44517299627659,66.29871174302023,63.73755496201068,66.39700171235486,63.57294726996726,66.28563503056405,63.88354313946748,66.2979904544186,64.07084760797662,66.36205334579157,63.94802299140282,66.42008233914612,64.19883258147625,65.89767592068092,64.90105205176812,65.98983061315879,65.00983333660129,65.61182873393412,64.89035296607373,65.61678983957482,65.13610663110737,65.31113749034967,65.07758712425317,65.36859965970527,65.03120822215838,65.39259721601294,64.68765057034543,65.36006405899363,64.84445592633297,65.05873351460687,65.01190074039475,65.25762581687593,64.74278969323572,65.03309805127955,65.26266142179318,65.08578174028554,65.03968866208747,64.87895882619584,65.02384681615504,64.8095464565619,65.02850316570125,64.83391851061896,65.52663269172879,65.04405516602715,65.4307238878429
6,64.23681749229976,65.76319918758837,64.58243307075624,65.1726921954826,64.39768902725685,65.27899774738752,64.75539578329312,64.48338524503282,64.59899232365463,64.43510563976031,64.86738761847487,64.05296291918849,64.79558022386607,64.03014004874244,64.96623644338307,64.0396033563684,65.06266313464516,63.777118509870185,65.17058409083272,63.1873964357724,65.27001961150071,63.458784084170595,65.457273528424,62.91936413797632,65.5537367452995,62.98299367227668,65.65110629993282,62.97128335480644,65.59226991463925,63.22999179604501,65.58123390768239,63.26639916041566,65.61567781617654,63.67130388768071,65.71280818074368,63.66564352699526,65.59334807854447,63.707175180041396,65.64526860175836,63.662395216567326,65.36728166839167,64.59968785612672,65.48134523832039,64.51765517883749,65.38893835399698,64.59601065787155,65.32686419936789,65.30237057885383,65.32408547034034,65.57431196554151,65.29293425910143,65.63423401866204,65.26690679662251,65.88152984763475,65.39934506016029,65.61463955584331,65.1558227591779,66.17567535125855,65.40240210197724,65.60399343132003,65.31174675918464,66.013997055216,65.30245822426944,65.74641246610459,65.10713160389764,65.85612320331752,65.16843856477429,65.88215924095499,65.19698948539029,65.91733232049945,65.30311439157218,65.69362795092337,65.15987220785165,65.98523008867198,65.52875015944282,65.39652983558845,65.56147557648639,65.25531970117436,65.82775975811953,64.2747466822217,65.95800259879907,63.88268819596974,66.01576025475227,63.632878747951565,66.33755194781209,62.95589388572022,66.46723725400635,62.16589866374767,66.69884656294388,62.00164699161791,66.65304426902888,61.729795864358096,66.62191257955591,61.81969863148824,66.74170453661799,61.904255167321786,66.71308118862491,61.61564058114004,66.74531652482509,61.882235369082956
7,64.17573152624799,66.88304935813979,64.52869711070109,66.58579498659425,64.24298763117842,67.25711195717614,64.25646993965681,66.92136222230933,64.30388008380146,67.16966928486434,64.35798313694558,67.06147781063699,64.41511207459064,66.93081940666035,64.29420954185265,66.79305574916987,64.55029352392602,66.72499800117994,64.5708911959331,66.61980162483408,64.44827131222914,66.9442888654863,64.8054792579222,66.19543334317268,64.7094150290286,66.96722436783938,64.82484991618118,66.34806578137838,64.81665377471242,66.94436376318086,64.8359783815752,66.50695567252276,65.09967855090572,66.37304074755721,65.09112889771392,66.37088542334878,65.33914912084447,66.0978988724198,65.07228815030946,66.09474796870217,65.34518018021775,66.0004044909793,65.42915453947177,66.00908043007732,65.19715604518706,66.15604319259153,65.52736330123969,65.65893876898072,65.51253938427317,65.22022859579782,65.588964719302,65.1359625785359,65.6756495204948,65.17187168183722,65.56398250087874,65.17630926099632,65.81253898953968,64.77604099184681,66.0656232450058,64.51005053732925,65.93779130071029,64.62174113841199,66.09953880214756,64.42312540017011,66.09748661321873,64.28280623012238,66.11451737170981,63.56690453420819,66.01618879497978,63.56289960723755,66.11208873968134,63.19681611257088,65.90818461385201,63.572120303581684,66.09897583803853,62.81263023037511,65.94845629391685,63.208846948884585,66.13218309316653,63.037531928943615,66.06139544166496,62.520381901036316,65.98598927143512,62.7433518346263,65.84923172458107,62.726161019420765,65.81902744848539,63.0643233489742,65.88699419093975,62.62182401621988,65.68778093527868,63.384529663915146,65.54943528554946,63.30021563875152,65.55767259224953,64.04295656602808,65.43395482944,64.18693754941837,65.36784292761114,64.15582916440829
8,64.89798597876795,65.75289466478577,64.78366482624149,65.48514332804521,64.55527061676543,65.97509225584375,64.47479320100123,65.79105419075114,64.23696477156079,66.73657218466826,64.38777624200443,65.82579579970961,64.2208239263968,66.07655452163051,64.13848560688119,66.55517122118862,64.21805351056722,66.09075770392407,64.26115324420176,66.1883189418917,64.47625880776532,65.89613899044501,64.58157623086574,66.08885646454026,64.6440789834013,66.20549311531485,64.63220402973658,66.46390012406242,64.74643384649153,66.17952384860747,64.7036640422054,66.17751236646495,64.81818377824315,66.60168357231079,64.55915856016523,66.91124977049732,64.64018789031333,66.77503283191604,64.4437668869267,67.13506385945443,64.52550879483317,67.29489130338705,64.71939212733552,67.1844375301922,64.47235808569563,67.54608000600426,64.715122211858,67.5175241433333,64.3173538106036,67.62806666795798,64.6149542549732,67.22692668941146,64.66145303157973,67.7213166232983,64.59318485255135,67.63490208011103,64.66226933633061,67.25624120734777,64.75791258541341,67.34357988875905,64.61718117094269,67.25970899418218,64.59434723161233,67.15023179620418,64.63922297189225,67.18189322579155,64.55421104677028,67.28805167220402,64.6030081587712,66.67545387906715,64.92520910491955,66.28181604652463,64.7186341323407,66.42740913261258,64.9416029470078,65.88938468601063,64.61349005116591,66.2576297496271,64.88908643560482,65.72960521756934,64.62427063676319,66.03365492653184,64.69321596754266,65.71271512569778,64.73008635249911,65.68485713297437,64.54555732315487,66.05817579862727,64.51578342707617,65.80536022485578,64.70431856574028,65.58668266801185,64.9085656493361,65.42086250333617,64.75445373486424,65.53969884817263,64.93236773339602,65.27929794492574,65.12557055968861,64.74433554602601
9,64.64491626633423,64.93516828947647,64.49016516602425,65.51737575372358,64.3574431924315,65.56057177345302,64.3079520399195,65.92760314513713,64.19057454048946,65.13567677438537,64.20281815874533,65.57963814466932,64.47900946120158,65.56487414929263,64.22683503192019,65.04093799669678,64.31560354456434,65.6624657334058,64.46137576367234,65.36323433256696,64.49278661894776,65.49784975242908,64.43667573047397,65.47480378207372,64.70274023105284,65.27774336800823,64.83660805471837,65.39345224341551,64.93331168497124,65.5296515565679,64.65361563622686,65.98666837379538,64.64917826177292,65.87241988250035,64.66995422031607,66.24934502776286,64.83525570053243,66.12402695165618,64.76997048420665,66.03647103589788,64.91298608610906,65.9945926322004,64.8127180124479,66.59304027810619,64.98236130023328,66.4340566301736,64.84721451673511,66.54472458253744,65.21820433253386,66.33504550000444,64.93869227133477,66.52724220077876,65.10922101303193,66.34848183338778,65.28294680464577,65.97536631022952,65.32406670578284,65.77823870333661,65.51674416344206,65.54034478544608,65.41403752928069,65.46082140161406,65.29466777512023,65.12722906304731,65.49031111886596,64.85362664591105,65.32074033794137,64.88156288000819,65.39246453225441,64.62491651320892,65.35633389982593,64.84736069202253,65.3220902617813,64.74146034881485,65.29974707166971,65.3850555618344,65.40594676858119,65.21517546126073,65.12220006511542,65.64531639952023,65.31332958970371,65.44721003326849,65.23212055585837,65.7311815191168,65.26771617464135,65.69523150212629,65.12410834720527,65.59970227898103,65.09132813752038,65.47495806533504,65.07831252277751,65.71908702408108,64.97948091267462,66.02995040349914,64.9053598118801,66.35806351105568,65.05131626465496,66.09557084940344,64.90394562232619,66.63620153346628
